"RA_2006_CODE","RA_2006_NAME","SSC_2006_CODE","SSC_2006_NAME","RATIO","PERCENT"
"53","Remote Australia","55561","South Kumminin",1,100
"53","Remote Australia","55571","South Plantations",1,100
"53","Remote Australia","55581","Southern Cross",1,100
"53","Remote Australia","55616","Stove Hill",1,100
"53","Remote Australia","55681","Tardun",1,100
"53","Remote Australia","55691","Tenindewa",1,100
"53","Remote Australia","55706","Three Springs",1,100
"53","Remote Australia","55721","Toolibin",1,100
"53","Remote Australia","55726","Toompup",1,100
"53","Remote Australia","55746","Trayning",1,100
"53","Remote Australia","55796","Wadderin",1,100
"53","Remote Australia","55801","Waddy Forest",1,100
"53","Remote Australia","55821","Walpole",1,100
"53","Remote Australia","55861","Warradarge",1,100
"53","Remote Australia","55871","Waterbank",0.2886,28.86
"53","Remote Australia","55891","Wedgefield",1,100
"53","Remote Australia","55906","Wellstead",1,100
"53","Remote Australia","55911","West Beach",1,100
"53","Remote Australia","55951","Westonia",1,100
"53","Remote Australia","55961","Wialki",1,100
"53","Remote Australia","55966","Wickepin",0.2907,29.07
"53","Remote Australia","55971","Wickham",1,100
"53","Remote Australia","56001","Windabout",1,100
"53","Remote Australia","56026","Womarden",1,100
"53","Remote Australia","56031","Wongan Hills",0.2043,20.43
"53","Remote Australia","56056","Woolocutty",1,100
"53","Remote Australia","56071","Wubin",1,100
"53","Remote Australia","56086","Wyalkatchem",1,100
"53","Remote Australia","56106","Yalgoo",0.2024,20.24
"53","Remote Australia","56146","Yelbeni",1,100
"53","Remote Australia","56151","Yilkari",1,100
"54","Very Remote Australia","53101","Bandya",1,100
"54","Very Remote Australia","53141","Beaumont",1,100
"54","Very Remote Australia","53231","Boodarie",1,100
"54","Very Remote Australia","53401","Camballin",1,100
"54","Very Remote Australia","53421","Capricorn",1,100
"54","Very Remote Australia","53511","Cleary",1,100
"54","Very Remote Australia","53531","Condingup",1,100
"54","Very Remote Australia","53571","Coral Bay",1,100
"54","Very Remote Australia","53581","Cosmo Newbery",1,100
"54","Very Remote Australia","53586","Cossack",1,100
"54","Very Remote Australia","53621","Cue",1,100
"54","Very Remote Australia","53626","Cundeelee",1,100
"54","Very Remote Australia","53661","Dampier Peninsula",1,100
"54","Very Remote Australia","53706","Denham",1,100
"54","Very Remote Australia","53716","Derby",1,100
"54","Very Remote Australia","53746","Dorre Island",1,100
"54","Very Remote Australia","53761","Drysdale River",1,100
"54","Very Remote Australia","53786","Durack",1,100
"54","Very Remote Australia","53821","East Murchison",1,100
"54","Very Remote Australia","53841","Eighty Mile Beach",1,100
"54","Very Remote Australia","53866","Eucla",1,100
"54","Very Remote Australia","53871","Exmouth",1,100
"54","Very Remote Australia","53876","Exmouth Gulf",1,100
"54","Very Remote Australia","53881","Fitzgerald",1,100
"54","Very Remote Australia","53886","Fitzroy Crossing",1,100
"54","Very Remote Australia","53896","Forrest",1,100
"54","Very Remote Australia","53916","Gap Ridge",0.4968,49.68
"54","Very Remote Australia","53921","Gascoyne Junction",1,100
"54","Very Remote Australia","53926","Gascoyne River",1,100
"54","Very Remote Australia","53946","Gibb",1,100
"54","Very Remote Australia","53956","Gibson Desert North",1,100
"54","Very Remote Australia","53961","Gibson Desert South",1,100
"54","Very Remote Australia","54061","Halls Creek",1,100
"54","Very Remote Australia","54071","Hamelin Pool",1,100
"54","Very Remote Australia","54131","Hopetoun",1,100
"54","Very Remote Australia","54146","Hyden",0.3986,39.86
"54","Very Remote Australia","54156","Inggarda",1,100
"54","Very Remote Australia","54161","Innawanga",1,100
"54","Very Remote Australia","54206","Jerdacuttup",1,100
"54","Very Remote Australia","54256","Kalumburu",1,100
"54","Very Remote Australia","54346","King Leopold Ranges",1,100
"54","Very Remote Australia","54446","Kumarina",1,100
"54","Very Remote Australia","54456","Kununurra",0.2181,21.81
"54","Very Remote Australia","54466","Lagrange",1,100
"54","Very Remote Australia","54471","Lake Argyle",1,100
"54","Very Remote Australia","54491","Lake King",1,100
"54","Very Remote Australia","54521","Laverton",1,100
"54","Very Remote Australia","54526","Learmonth",1,100
"54","Very Remote Australia","54541","Leinster",1,100
"54","Very Remote Australia","54551","Leonora",1,100
"54","Very Remote Australia","54621","Marble Bar",1,100
"54","Very Remote Australia","54681","Meekatharra",1,100
"54","Very Remote Australia","54766","Minilya",1,100
"54","Very Remote Australia","54806","Monkey Mia",1,100
"54","Very Remote Australia","54876","Mount Hardman",1,100
"54","Very Remote Australia","54886","Mount Madden",1,100
"54","Very Remote Australia","54891","Mount Magnet",1,100
"54","Very Remote Australia","54906","Mount Sheridan",1,100
"54","Very Remote Australia","54921","Mueller Ranges",1,100
"54","Very Remote Australia","54956","Munglinup",1,100
"54","Very Remote Australia","54971","Murchison",1,100
"54","Very Remote Australia","55041","Newman",1,100
"54","Very Remote Australia","55046","Ngaanyatjarra-Giles",1,100
"54","Very Remote Australia","55076","Norseman",0.1293,12.93
"54","Very Remote Australia","55126","Nullagine",1,100
"54","Very Remote Australia","55166","Onslow",1,100
"54","Very Remote Australia","55171","Oombulgurri",1,100
"54","Very Remote Australia","55191","Ord River",1,100
"54","Very Remote Australia","55206","Pannawonica",1,100
"54","Very Remote Australia","55216","Paraburdoo",1,100
"54","Very Remote Australia","55226","Pardoo",1,100
"54","Very Remote Australia","55236","Paynes Find",1,100
"54","Very Remote Australia","55246","Peak Hill",1,100
"54","Very Remote Australia","55306","Pingaring",1,100
"54","Very Remote Australia","55326","Pippingarra",1,100
"54","Very Remote Australia","55336","Plumridge Lakes",1,100
"54","Very Remote Australia","55341","Point Samson",1,100
"54","Very Remote Australia","55376","Prince Regent River",1,100
"54","Very Remote Australia","55411","Ravensthorpe",1,100
"54","Very Remote Australia","55441","Rocklea",1,100
"54","Very Remote Australia","55451","Roebourne",1,100
"54","Very Remote Australia","55486","Sandstone",1,100
"54","Very Remote Australia","55566","South Murchison",1,100
"54","Very Remote Australia","55601","St George Ranges",1,100
"54","Very Remote Australia","55631","Strelley",1,100
"54","Very Remote Australia","55636","Sturt Creek",1,100
"54","Very Remote Australia","55651","Talandji",1,100
"54","Very Remote Australia","55671","Tanami",1,100
"54","Very Remote Australia","55686","Telfer",1,100
"54","Very Remote Australia","55711","Tom Price",1,100
"54","Very Remote Australia","55761","Ularring",1,100
"54","Very Remote Australia","55766","Useless Loop",1,100
"54","Very Remote Australia","55846","Warburton",1,100
"54","Very Remote Australia","55851","Warmun",1,100
"54","Very Remote Australia","55871","Waterbank",0.7114,71.14
"54","Very Remote Australia","55976","Willare",1,100
"54","Very Remote Australia","55991","Wiluna",1,100
"54","Very Remote Australia","56016","Wittenoom",1,100
"54","Very Remote Australia","56091","Wyndham",1,100
"54","Very Remote Australia","56106","Yalgoo",0.7976,79.76
"61","Inner Regional Australia","61006","Acton Park",1,100
"61","Inner Regional Australia","61011","Austins Ferry",1,100
"61","Inner Regional Australia","61016","Battery Point",1,100
"61","Inner Regional Australia","61021","Bellerive",1,100
"61","Inner Regional Australia","61026","Berriedale",1,100
"61","Inner Regional Australia","61031","Blackmans Bay",1,100
"61","Inner Regional Australia","61036","Bonnet Hill",1,100
"61","Inner Regional Australia","61041","Bridgewater",1,100
"61","Inner Regional Australia","61046","Cambridge",1,100
"61","Inner Regional Australia","61056","Chigwell",1,100
"61","Inner Regional Australia","61061","Claremont",1,100
"61","Inner Regional Australia","61066","Clarendon Vale",1,100
"61","Inner Regional Australia","61071","Clifton Beach",1,100
"61","Inner Regional Australia","61076","Collinsvale",1,100
"61","Inner Regional Australia","61081","Cremorne",1,100
"61","Inner Regional Australia","61086","Derwent Park",1,100
"61","Inner Regional Australia","61096","Dynnyrne",1,100
"61","Inner Regional Australia","61101","Fern Tree",1,100
"61","Inner Regional Australia","61106","Gagebrook",1,100
"61","Inner Regional Australia","61111","Geilston Bay",1,100
"61","Inner Regional Australia","61116","Glebe",1,100
"61","Inner Regional Australia","61121","Glenorchy",1,100
"61","Inner Regional Australia","61126","Goodwood",1,100
"61","Inner Regional Australia","61131","Granton",1,100
"61","Inner Regional Australia","61136","Hobart",1,100
"61","Inner Regional Australia","61141","Howden",1,100
"61","Inner Regional Australia","61146","Howrah",1,100
"61","Inner Regional Australia","61151","Huntingfield",1,100
"61","Inner Regional Australia","61156","Kingston",1,100
"61","Inner Regional Australia","61161","Kingston Beach",1,100
"61","Inner Regional Australia","61166","Lauderdale",1,100
"61","Inner Regional Australia","61171","Lenah Valley",1,100
"61","Inner Regional Australia","61181","Lindisfarne",1,100
"61","Inner Regional Australia","61186","Lutana",1,100
"61","Inner Regional Australia","61191","Midway Point",1,100
"61","Inner Regional Australia","61196","Montagu Bay",1,100
"61","Inner Regional Australia","61201","Montrose",1,100
"61","Inner Regional Australia","61206","Moonah",1,100
"61","Inner Regional Australia","61211","Mornington",1,100
"61","Inner Regional Australia","61216","Mount Nelson",1,100
"61","Inner Regional Australia","61221","Mount Stuart",1,100
"61","Inner Regional Australia","61226","New Town",1,100
"61","Inner Regional Australia","61231","North Hobart",1,100
"61","Inner Regional Australia","61236","Oakdowns",1,100
"61","Inner Regional Australia","61241","Old Beach",1,100
"61","Inner Regional Australia","61251","Otago",1,100
"61","Inner Regional Australia","61256","Penna",1,100
"61","Inner Regional Australia","61266","Ridgeway",1,100
"61","Inner Regional Australia","61271","Risdon Vale",1,100
"61","Inner Regional Australia","61276","Rokeby",1,100
"61","Inner Regional Australia","61281","Rose Bay",1,100
"61","Inner Regional Australia","61286","Rosetta",1,100
"61","Inner Regional Australia","61291","Rosny",1,100
"61","Inner Regional Australia","61296","Rosny Park",1,100
"61","Inner Regional Australia","61301","Sandford",0.7586,75.86
"61","Inner Regional Australia","61306","Sandy Bay",1,100
"61","Inner Regional Australia","61311","Seven Mile Beach",1,100
"61","Inner Regional Australia","61316","Sorell",1,100
"61","Inner Regional Australia","61326","South Hobart",1,100
"61","Inner Regional Australia","61331","Taroona",1,100
"61","Inner Regional Australia","61336","Tinderbox",1,100
"61","Inner Regional Australia","61341","Tolmans Hill",1,100
"61","Inner Regional Australia","61346","Tranmere",1,100
"61","Inner Regional Australia","61351","Warrane",1,100
"61","Inner Regional Australia","61356","West Hobart",1,100
"61","Inner Regional Australia","61361","West Moonah",1,100
"61","Inner Regional Australia","62006","Blackstone Heights",1,100
"61","Inner Regional Australia","62011","East Launceston",1,100
"61","Inner Regional Australia","62016","Hadspen",1,100
"61","Inner Regional Australia","62021","Invermay",1,100
"61","Inner Regional Australia","62026","Kings Meadows",1,100
"61","Inner Regional Australia","62031","Launceston",1,100
"61","Inner Regional Australia","62036","Legana",1,100
"61","Inner Regional Australia","62041","Mayfield",1,100
"61","Inner Regional Australia","62046","Mowbray",1,100
"61","Inner Regional Australia","62051","Newnham",1,100
"61","Inner Regional Australia","62056","Newstead",1,100
"61","Inner Regional Australia","62061","Norwood",1,100
"61","Inner Regional Australia","62066","Prospect",1,100
"61","Inner Regional Australia","62071","Prospect Vale",1,100
"61","Inner Regional Australia","62076","Punchbowl",1,100
"61","Inner Regional Australia","62081","Ravenswood",1,100
"61","Inner Regional Australia","62086","Riverside",1,100
"61","Inner Regional Australia","62091","Rocherlea",1,100
"61","Inner Regional Australia","62096","South Launceston",1,100
"61","Inner Regional Australia","62101","St Leonards",1,100
"61","Inner Regional Australia","62106","Summerhill",1,100
"61","Inner Regional Australia","62111","Travellers Rest",1,100
"61","Inner Regional Australia","62116","Trevallyn",1,100
"61","Inner Regional Australia","62121","Waverley",1,100
"61","Inner Regional Australia","62126","West Launceston",1,100
"61","Inner Regional Australia","62131","Youngtown",1,100
"61","Inner Regional Australia","63006","Ambleside",1,100
"61","Inner Regional Australia","63011","Devonport",1,100
"61","Inner Regional Australia","63016","East Devonport",1,100
"61","Inner Regional Australia","63021","Miandetta",1,100
"61","Inner Regional Australia","63026","Quoiba",1,100
"61","Inner Regional Australia","63031","Spreyton",1,100
"61","Inner Regional Australia","63036","Stony Rise",1,100
"61","Inner Regional Australia","65021","Allens Rivulet",1,100
"61","Inner Regional Australia","65126","Breadalbane",1,100
"61","Inner Regional Australia","65131","Bridgenorth",1,100
"61","Inner Regional Australia","65141","Brighton",1,100
"61","Inner Regional Australia","65171","Carrick",1,100
"61","Inner Regional Australia","65211","Coningham",1,100
"61","Inner Regional Australia","65281","Devon Hills",1,100
"61","Inner Regional Australia","65286","Dilston",1,100
"61","Inner Regional Australia","65311","Dromedary",1,100
"61","Inner Regional Australia","65356","Electrona",1,100
"61","Inner Regional Australia","65376","Evandale",0.8197,81.97
"61","Inner Regional Australia","65506","Grindelwald",1,100
"61","Inner Regional Australia","65516","Hadspen - Bal",1,100
"61","Inner Regional Australia","65561","Honeywood",1,100
"61","Inner Regional Australia","65626","Lachlan",0.2555,25.55
"61","Inner Regional Australia","65651","Latrobe",0.8057,80.57
"61","Inner Regional Australia","65661","Legana - Bal",1,100
"61","Inner Regional Australia","65676","Lenah Valley - Bal",1,100
"61","Inner Regional Australia","65681","Leslie Vale",1,100
"61","Inner Regional Australia","65696","Longford",0.8111,81.11
"61","Inner Regional Australia","65701","Longley",1,100
"61","Inner Regional Australia","65716","Lower Longley",1,100
